             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          26191993 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191992 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191991 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191987 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191984 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191983 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191982 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191981 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191975 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191973 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191972 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191971 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191970 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191969 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191968 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191967 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191966 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191965 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191964 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191963 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191962 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191961 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191960 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191959 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191958 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191957 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191956 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191955 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191954 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191953 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191952 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191951 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191950 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191946 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191945 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191944 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191943 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191942 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191941 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191940 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191939 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191938 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191937 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191936 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191935 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191934 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191933 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191932 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191931 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191930 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191929 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191928 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191927 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191926 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191925 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191924 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191923 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191922 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191921 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191920 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191919 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191918 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191917 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191916 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191915 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191914 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191913 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191912 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191911 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191910 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191909 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191908 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191907 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191906 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191905 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191904 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191903 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191902 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191901 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191900 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191899 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191898 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191897 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191896 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191895 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191894 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191893 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191892 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191891 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191890 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191889 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191888 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191887 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191886 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191885 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191884 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191883 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191882 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191881 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191880 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191879 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191878 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191877 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191876 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191875 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191874 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191873 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191872 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191871 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191870 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191869 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191868 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191867 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
          26191866 short,nor b7f25d98 bjarkemp PD       0:00      1 (Priority)
